plot_id,location,fuel_size,mass
burton10,LakesDistrict,mass_10hr,2.22513646829268
burton10,LakesDistrict,mass_100hr,0.830095243902439
burton10,LakesDistrict,mass_cwd_sound,9.09029923788448
burton10,LakesDistrict,mass_cwd_rotten,0
burton10,LakesDistrict,total_fuel,12.4434509300796
burton11,LakesDistrict,mass_1hr,0.396015583170732
burton11,LakesDistrict,mass_10hr,3.47677573170732
burton11,LakesDistrict,mass_100hr,4.42717463414634
burton11,LakesDistrict,mass_cwd_sound,1.33095018722014
burton11,LakesDistrict,mass_cwd_rotten,20.2381388162164
burton11,LakesDistrict,total_fuel,29.8690549524609
burton12,LakesDistrict,mass_1hr,0.029065363902439
burton12,LakesDistrict,mass_10hr,0.417213087804878
burton12,LakesDistrict,mass_100hr,0.830095243902439
burton12,LakesDistrict,mass_cwd_sound,7.71407863613305
burton12,LakesDistrict,mass_cwd_rotten,0.226352072656486
burton12,LakesDistrict,total_fuel,9.21680440439929
burton13,LakesDistrict,mass_1hr,0.388749242195122
burton13,LakesDistrict,mass_10hr,1.87745889512195
burton13,LakesDistrict,mass_100hr,0
burton13,LakesDistrict,mass_cwd_sound,25.8644968355478
burton13,LakesDistrict,mass_cwd_rotten,9.62222660862722
burton13,LakesDistrict,total_fuel,37.7529315814921
burton14,LakesDistrict,mass_1hr,0.14895999
burton14,LakesDistrict,mass_10hr,0.834426175609756
burton14,LakesDistrict,mass_100hr,1.66019048780488
burton14,LakesDistrict,mass_cwd_sound,1.5610747944209
burton14,LakesDistrict,mass_cwd_rotten,0.144865326500151
burton14,LakesDistrict,total_fuel,4.34951677433569
burton15,LakesDistrict,mass_1hr,0.254321934146342
burton15,LakesDistrict,mass_10hr,4.17213087804878
burton15,LakesDistrict,mass_100hr,3.04368256097561
burton15,LakesDistrict,mass_cwd_sound,17.2955920519585
burton15,LakesDistrict,mass_cwd_rotten,2.99237440051875
burton15,LakesDistrict,total_fuel,27.758101825648
burton16,LakesDistrict,mass_1hr,0.323352173414634
burton16,LakesDistrict,mass_10hr,1.39071029268293
burton16,LakesDistrict,mass_100hr,3.04368256097561
burton16,LakesDistrict,mass_cwd_sound,0.365181343885798
burton16,LakesDistrict,mass_cwd_rotten,9.76482841440081
burton16,LakesDistrict,total_fuel,14.8877547853598
burton17,LakesDistrict,mass_1hr,0.30518632097561
burton17,LakesDistrict,mass_10hr,1.8079233804878
burton17,LakesDistrict,mass_100hr,1.66019048780488
burton17,LakesDistrict,mass_cwd_sound,3.60352499669126
burton17,LakesDistrict,mass_cwd_rotten,11.8970649388249
burton17,LakesDistrict,total_fuel,19.2738901247845
burton18,LakesDistrict,mass_1hr,0.236156081707317
burton18,LakesDistrict,mass_10hr,3.82445330487805
burton18,LakesDistrict,mass_100hr,1.10679365853659
burton18,LakesDistrict,mass_cwd_sound,4.76244760869247
burton18,LakesDistrict,mass_cwd_rotten,23.1716616778445
burton18,LakesDistrict,total_fuel,33.1015123316589
burton19,LakesDistrict,mass_1hr,0.432347288048781
burton19,LakesDistrict,mass_10hr,1.11256823414634
burton19,LakesDistrict,mass_100hr,1.66019048780488
burton19,LakesDistrict,mass_cwd_sound,0
burton19,LakesDistrict,mass_cwd_rotten,11.1478395783319
burton19,LakesDistrict,total_fuel,14.3529455883319
burton2,LakesDistrict,mass_1hr,0.301553150487805
burton2,LakesDistrict,mass_10hr,2.71188507073171
burton2,LakesDistrict,mass_100hr,3.04368256097561
burton2,LakesDistrict,mass_cwd_sound,0.301802763541982
burton2,LakesDistrict,mass_cwd_rotten,12.3203433146925
burton2,LakesDistrict,total_fuel,18.6792668604296
burton20,LakesDistrict,mass_1hr,0.515910209268293
burton20,LakesDistrict,mass_10hr,4.31120190731707
burton20,LakesDistrict,mass_100hr,0.830095243902439
burton20,LakesDistrict,mass_cwd_sound,7.85592593499778
burton20,LakesDistrict,mass_cwd_rotten,14.3914647794994
burton20,LakesDistrict,total_fuel,27.904598074985
burton21,LakesDistrict,mass_1hr,0.225256570243903
burton21,LakesDistrict,mass_10hr,0.695355146341463
burton21,LakesDistrict,mass_100hr,1.10679365853659
burton21,LakesDistrict,mass_cwd_sound,0
burton21,LakesDistrict,mass_cwd_rotten,29.6113781449215
burton21,LakesDistrict,total_fuel,31.6387835200435
burton22,LakesDistrict,mass_1hr,0.345151196341463
burton22,LakesDistrict,mass_10hr,1.87745889512195
burton22,LakesDistrict,mass_100hr,4.98057146341463
burton22,LakesDistrict,mass_cwd_sound,7.93816718806297
burton22,LakesDistrict,mass_cwd_rotten,9.56337506973654
burton22,LakesDistrict,total_fuel,24.7047238126776
burton23,LakesDistrict,mass_1hr,0.330618514390244
burton23,LakesDistrict,mass_10hr,1.9469944097561
burton23,LakesDistrict,mass_100hr,0.553396829268293
burton23,LakesDistrict,mass_cwd_sound,0
burton23,LakesDistrict,mass_cwd_rotten,0
burton23,LakesDistrict,total_fuel,2.83100975341464
burton24,LakesDistrict,mass_1hr,0.0799297507317073
burton24,LakesDistrict,mass_10hr,0.695355146341463
burton24,LakesDistrict,mass_100hr,1.93688890243902
burton24,LakesDistrict,mass_cwd_sound,0.872209986636326
burton24,LakesDistrict,mass_cwd_rotten,0.144865326500151
burton24,LakesDistrict,total_fuel,3.72924911264867
burton3,LakesDistrict,mass_1hr,0.396478240364262
burton3,LakesDistrict,mass_10hr,4.46783395575423
burton3,LakesDistrict,mass_100hr,3.66859546539934
burton3,LakesDistrict,mass_cwd_sound,16.257975978063
burton3,LakesDistrict,mass_cwd_rotten,0.59098198536676
burton3,LakesDistrict,total_fuel,25.3818656249476
burton4,LakesDistrict,mass_1hr,0.417814606097561
burton4,LakesDistrict,mass_10hr,1.18210374878049
burton4,LakesDistrict,mass_100hr,0.276698414634146
burton4,LakesDistrict,mass_cwd_sound,0
burton4,LakesDistrict,mass_cwd_rotten,0
burton4,LakesDistrict,total_fuel,1.8766167695122
burton5,LakesDistrict,mass_1hr,0.250688763658537
burton5,LakesDistrict,mass_10hr,2.29467198292683
burton5,LakesDistrict,mass_100hr,0.830095243902439
burton5,LakesDistrict,mass_cwd_sound,0
burton5,LakesDistrict,mass_cwd_rotten,0
burton5,LakesDistrict,total_fuel,3.37545599048781
burton6,LakesDistrict,mass_1hr,0.584940448536585
burton6,LakesDistrict,mass_10hr,2.43374301219512
burton6,LakesDistrict,mass_100hr,2.21358731707317
burton6,LakesDistrict,mass_cwd_sound,1.49090565189739
burton6,LakesDistrict,mass_cwd_rotten,7.34512475770297
burton6,LakesDistrict,total_fuel,14.0683011874052
burton7,LakesDistrict,mass_1hr,0.316085832439024
burton7,LakesDistrict,mass_10hr,1.73838786585366
burton7,LakesDistrict,mass_100hr,6.36406353658537
burton7,LakesDistrict,mass_cwd_sound,1.93153768666868
burton7,LakesDistrict,mass_cwd_rotten,0
burton7,LakesDistrict,total_fuel,10.3500749215467
burton8,LakesDistrict,mass_1hr,0.14169364902439
burton8,LakesDistrict,mass_10hr,1.8079233804878
burton8,LakesDistrict,mass_100hr,4.1504762195122
burton8,LakesDistrict,mass_cwd_sound,4.47573498332759
burton8,LakesDistrict,mass_cwd_rotten,0
burton8,LakesDistrict,total_fuel,10.575828232352
burton9,LakesDistrict,mass_1hr,0.276120957073171
burton9,LakesDistrict,mass_10hr,1.9469944097561
burton9,LakesDistrict,mass_100hr,3.5970793902439
burton9,LakesDistrict,mass_cwd_sound,0.301802763541982
burton9,LakesDistrict,mass_cwd_rotten,0
burton9,LakesDistrict,total_fuel,6.12199752061515
hcp1,SlyPark,mass_1hr,0.66015574681973
hcp1,SlyPark,mass_10hr,3.05221946042443
hcp1,SlyPark,mass_100hr,1.12981488033736
hcp1,SlyPark,mass_cwd_sound,0.249544992368577
hcp1,SlyPark,mass_cwd_rotten,0
hcp1,SlyPark,total_fuel,5.0917350799501
hcp10,SlyPark,mass_1hr,0.0810646257271088
hcp10,SlyPark,mass_10hr,2.25672985768905
hcp10,SlyPark,mass_100hr,2.2450167269398
hcp10,SlyPark,mass_cwd_sound,0
hcp10,SlyPark,mass_cwd_rotten,0
hcp10,SlyPark,total_fuel,4.58281121035596
hcp11,SlyPark,mass_1hr,0.404482928292599
hcp11,SlyPark,mass_10hr,1.15759674470816
hcp11,SlyPark,mass_100hr,0
hcp11,SlyPark,mass_cwd_sound,0.530689576753051
hcp11,SlyPark,mass_cwd_rotten,0.546390451804917
hcp11,SlyPark,total_fuel,2.63915970155873
hcp2,SlyPark,mass_1hr,0.176294114664446
hcp2,SlyPark,mass_10hr,2.6711671733512
hcp2,SlyPark,mass_100hr,3.35659324278333
hcp2,SlyPark,mass_cwd_sound,0
hcp2,SlyPark,mass_cwd_rotten,0
hcp2,SlyPark,total_fuel,6.20405453079898
hcp3,SlyPark,mass_1hr,0.108995114634146
hcp3,SlyPark,mass_10hr,1.52978132195122
hcp3,SlyPark,mass_100hr,1.10679365853659
hcp3,SlyPark,mass_cwd_sound,0.301802763541982
hcp3,SlyPark,mass_cwd_rotten,0
hcp3,SlyPark,total_fuel,3.04737285866394
hcp4,SlyPark,mass_1hr,0.44687997
hcp4,SlyPark,mass_10hr,2.36420749756098
hcp4,SlyPark,mass_100hr,1.10679365853659
hcp4,SlyPark,mass_cwd_sound,0
hcp4,SlyPark,mass_cwd_rotten,0.654157489977245
hcp4,SlyPark,total_fuel,4.57203861607482
hcp5,SlyPark,mass_1hr,0.0653970687804878
hcp5,SlyPark,mass_10hr,1.11256823414634
hcp5,SlyPark,mass_100hr,0
hcp5,SlyPark,mass_cwd_sound,0
hcp5,SlyPark,mass_cwd_rotten,0
hcp5,SlyPark,total_fuel,1.17796530292683
hcp6,SlyPark,mass_1hr,0.369230972329345
hcp6,SlyPark,mass_10hr,2.92662906624551
hcp6,SlyPark,mass_100hr,2.27234259511002
hcp6,SlyPark,mass_cwd_sound,0.446131466450663
hcp6,SlyPark,mass_cwd_rotten,0
hcp6,SlyPark,total_fuel,6.01433410013554
hcp9,SlyPark,mass_1hr,0.159859501463415
hcp9,SlyPark,mass_10hr,1.11256823414634
hcp9,SlyPark,mass_100hr,0.830095243902439
hcp9,SlyPark,mass_cwd_sound,0
hcp9,SlyPark,mass_cwd_rotten,1.4237545370093
hcp9,SlyPark,total_fuel,3.52627751652149
spi1,SlyPark,mass_1hr,0.0835629212195122
spi1,SlyPark,mass_10hr,2.15560095365854
spi1,SlyPark,mass_100hr,1.66019048780488
spi1,SlyPark,mass_cwd_sound,1.79874447071021
spi1,SlyPark,mass_cwd_rotten,0
spi1,SlyPark,total_fuel,5.69809883339314
spi10,SlyPark,mass_1hr,0.0653970687804878
spi10,SlyPark,mass_10hr,0.278142058536585
spi10,SlyPark,mass_100hr,0
spi10,SlyPark,mass_cwd_sound,0
spi10,SlyPark,mass_cwd_rotten,0.530229730197819
spi10,SlyPark,total_fuel,0.873768857514892
spi11,SlyPark,mass_1hr,0.123527796585366
spi11,SlyPark,mass_10hr,0.556284117073171
spi11,SlyPark,mass_100hr,0.276698414634146
spi11,SlyPark,mass_cwd_sound,0
spi11,SlyPark,mass_cwd_rotten,0.509292163477094
spi11,SlyPark,total_fuel,1.46580249176978
spi2,SlyPark,mass_1hr,0.0399648753658537
spi2,SlyPark,mass_10hr,2.36420749756098
spi2,SlyPark,mass_100hr,1.93688890243902
spi2,SlyPark,mass_cwd_sound,6.67035413897581
spi2,SlyPark,mass_cwd_rotten,0
spi2,SlyPark,total_fuel,11.0114154143417
spi3,SlyPark,mass_1hr,0.46141265195122
spi3,SlyPark,mass_10hr,2.01652992439024
spi3,SlyPark,mass_100hr,4.1504762195122
spi3,SlyPark,mass_cwd_sound,0.244460238469005
spi3,SlyPark,mass_cwd_rotten,0
spi3,SlyPark,total_fuel,6.87287903432267
spi4,SlyPark,mass_1hr,0.250688763658537
spi4,SlyPark,mass_10hr,2.8509561
spi4,SlyPark,mass_100hr,5.25726987804878
spi4,SlyPark,mass_cwd_sound,0.743672189643797
spi4,SlyPark,mass_cwd_rotten,0.425202368485209
spi4,SlyPark,total_fuel,9.52778929983632
spi5,SlyPark,mass_1hr,0.483211674878049
spi5,SlyPark,mass_10hr,3.61584676097561
spi5,SlyPark,mass_100hr,5.25726987804878
spi5,SlyPark,mass_cwd_sound,0
spi5,SlyPark,mass_cwd_rotten,0
spi5,SlyPark,total_fuel,9.35632831390244
spi6,SlyPark,mass_1hr,0.289682752092279
spi6,SlyPark,mass_10hr,3.9094136054566
spi6,SlyPark,mass_100hr,5.93975077519829
spi6,SlyPark,mass_cwd_sound,0.202411651005486
spi6,SlyPark,mass_cwd_rotten,0.391033024919148
spi6,SlyPark,total_fuel,10.7322918086718
spi7,SlyPark,mass_1hr,0.00363317048780488
spi7,SlyPark,mass_10hr,0.347677573170732
spi7,SlyPark,mass_100hr,1.93688890243902
spi7,SlyPark,mass_cwd_sound,0
spi7,SlyPark,mass_cwd_rotten,2.4479976657799
spi7,SlyPark,total_fuel,4.73619731187746
spi8,SlyPark,mass_1hr,0.0345151196341463
spi8,SlyPark,mass_10hr,0.451980845121951
spi8,SlyPark,mass_100hr,0.968444451219512
spi8,SlyPark,mass_cwd_sound,0.108648994875113
spi8,SlyPark,mass_cwd_rotten,0
spi8,SlyPark,total_fuel,1.56358941085072
springs1,SpringsFire,mass_1hr,0.0145326819512195
springs1,SpringsFire,mass_10hr,1.18210374878049
springs1,SpringsFire,mass_100hr,1.10679365853659
springs1,SpringsFire,mass_cwd_sound,1.18080331260139
springs1,SpringsFire,mass_cwd_rotten,0
springs1,SpringsFire,total_fuel,3.48423340186969
springs10,SpringsFire,mass_1hr,0.0726634097560976
springs10,SpringsFire,mass_10hr,0.278142058536585
springs10,SpringsFire,mass_100hr,0.553396829268293
springs10,SpringsFire,mass_cwd_sound,0.386307537333736
springs10,SpringsFire,mass_cwd_rotten,5.52299057208809
springs10,SpringsFire,total_fuel,6.8135004069828
springs11,SpringsFire,mass_1hr,0.0181658524390244
springs11,SpringsFire,mass_10hr,1.11256823414634
springs11,SpringsFire,mass_100hr,2.76698414634146
springs11,SpringsFire,mass_cwd_sound,2.82567553038924
springs11,SpringsFire,mass_cwd_rotten,0
springs11,SpringsFire,total_fuel,6.72339376331606
springs12,SpringsFire,mass_1hr,0.0475909711159655
springs12,SpringsFire,mass_10hr,0.903961690243902
springs12,SpringsFire,mass_100hr,1.10679365853659
springs12,SpringsFire,mass_cwd_sound,2.73336153330857
springs12,SpringsFire,mass_cwd_rotten,0.081486746156335
springs12,SpringsFire,total_fuel,4.87319459936136
springs13,SpringsFire,mass_1hr,0.0508643868292683
springs13,SpringsFire,mass_10hr,0.903961690243902
springs13,SpringsFire,mass_100hr,5.53396829268293
springs13,SpringsFire,mass_cwd_sound,10.2424312867324
springs13,SpringsFire,mass_cwd_rotten,0.439123020807549
springs13,SpringsFire,total_fuel,17.1703486772961
springs14,SpringsFire,mass_1hr,0.0435980458536585
springs14,SpringsFire,mass_10hr,0.973497204878049
springs14,SpringsFire,mass_100hr,1.10679365853659
springs14,SpringsFire,mass_cwd_sound,0
springs14,SpringsFire,mass_cwd_rotten,0
springs14,SpringsFire,total_fuel,2.1238889092683
springs15,SpringsFire,mass_1hr,0.058130727804878
springs15,SpringsFire,mass_10hr,0.903961690243902
springs15,SpringsFire,mass_100hr,4.98057146341464
springs15,SpringsFire,mass_cwd_sound,0.048288442166717
springs15,SpringsFire,mass_cwd_rotten,0
springs15,SpringsFire,total_fuel,5.99095232363014
springs16,SpringsFire,mass_1hr,0.0254321934146341
springs16,SpringsFire,mass_10hr,0.76489066097561
springs16,SpringsFire,mass_100hr,1.38349207317073
springs16,SpringsFire,mass_cwd_sound,0
springs16,SpringsFire,mass_cwd_rotten,0
springs16,SpringsFire,total_fuel,2.17381492756097
springs17,SpringsFire,mass_1hr,0.00363317048780488
springs17,SpringsFire,mass_10hr,0.347677573170732
springs17,SpringsFire,mass_100hr,1.10679365853659
springs17,SpringsFire,mass_cwd_sound,0
springs17,SpringsFire,mass_cwd_rotten,0
springs17,SpringsFire,total_fuel,1.45810440219513
springs18,SpringsFire,mass_1hr,0.0472312163414634
springs18,SpringsFire,mass_10hr,0.973497204878049
springs18,SpringsFire,mass_100hr,1.93688890243902
springs18,SpringsFire,mass_cwd_sound,1.1515661696277
springs18,SpringsFire,mass_cwd_rotten,0
springs18,SpringsFire,total_fuel,4.10918349328623
springs19,SpringsFire,mass_1hr,0.0108995114634146
springs19,SpringsFire,mass_10hr,0.278142058536585
springs19,SpringsFire,mass_100hr,1.93688890243902
springs19,SpringsFire,mass_cwd_sound,1.07894487956523
springs19,SpringsFire,mass_cwd_rotten,0.282940090820608
springs19,SpringsFire,total_fuel,3.58781544282486
springs2,SpringsFire,mass_1hr,0.14169364902439
springs2,SpringsFire,mass_10hr,0.695355146341463
springs2,SpringsFire,mass_100hr,1.93688890243902
springs2,SpringsFire,mass_cwd_sound,0.0709915550439402
springs2,SpringsFire,mass_cwd_rotten,0.935965820580604
springs2,SpringsFire,total_fuel,3.78089507342942
springs20,SpringsFire,mass_1hr,0.0254321934146342
springs20,SpringsFire,mass_10hr,0.903961690243902
springs20,SpringsFire,mass_100hr,1.66019048780488
springs20,SpringsFire,mass_cwd_sound,0.645435390093358
springs20,SpringsFire,mass_cwd_rotten,0.451804395850084
springs20,SpringsFire,total_fuel,3.68682415740686
springs21,SpringsFire,mass_1hr,0.0363317048780488
springs21,SpringsFire,mass_10hr,0.556284117073171
springs21,SpringsFire,mass_100hr,1.10679365853659
springs21,SpringsFire,mass_cwd_sound,1.16571317437562
springs21,SpringsFire,mass_cwd_rotten,0.818262742653197
springs21,SpringsFire,total_fuel,3.68338539751663
springs22,SpringsFire,mass_1hr,0.0653970687804878
springs22,SpringsFire,mass_10hr,1.11256823414634
springs22,SpringsFire,mass_100hr,1.66019048780488
springs22,SpringsFire,mass_cwd_sound,0.393098099513431
springs22,SpringsFire,mass_cwd_rotten,0.0565880181641215
springs22,SpringsFire,total_fuel,3.28784190840926
springs23,SpringsFire,mass_1hr,0.00363317048780488
springs23,SpringsFire,mass_10hr,0.417213087804878
springs23,SpringsFire,mass_100hr,0.276698414634146
springs23,SpringsFire,mass_cwd_sound,0
springs23,SpringsFire,mass_cwd_rotten,0
springs23,SpringsFire,total_fuel,0.697544672926829
springs24,SpringsFire,mass_1hr,0.00726634097560976
springs24,SpringsFire,mass_10hr,0.208606543902439
springs24,SpringsFire,mass_100hr,0.553396829268293
springs24,SpringsFire,mass_cwd_sound,0.196171796302288
springs24,SpringsFire,mass_cwd_rotten,0
springs24,SpringsFire,total_fuel,0.96544151044863
springs25,SpringsFire,mass_1hr,0.101728773658537
springs25,SpringsFire,mass_10hr,1.25163926341463
springs25,SpringsFire,mass_100hr,0.276698414634146
springs25,SpringsFire,mass_cwd_sound,0
springs25,SpringsFire,mass_cwd_rotten,1.37225944062598
springs25,SpringsFire,total_fuel,3.00232589233329
springs26,SpringsFire,mass_1hr,0.0617638982926829
springs26,SpringsFire,mass_10hr,1.8079233804878
springs26,SpringsFire,mass_100hr,1.38349207317073
springs26,SpringsFire,mass_cwd_sound,0.745830079378783
springs26,SpringsFire,mass_cwd_rotten,0
springs26,SpringsFire,total_fuel,3.99900943133
springs27,SpringsFire,mass_1hr,0.112628285121951
springs27,SpringsFire,mass_10hr,1.11256823414634
springs27,SpringsFire,mass_100hr,0
springs27,SpringsFire,mass_cwd_sound,0
springs27,SpringsFire,mass_cwd_rotten,0
springs27,SpringsFire,total_fuel,1.22519651926829
springs28,SpringsFire,mass_1hr,0.0217990229268293
springs28,SpringsFire,mass_10hr,0.0695355146341463
springs28,SpringsFire,mass_100hr,1.93688890243902
springs28,SpringsFire,mass_cwd_sound,0
springs28,SpringsFire,mass_cwd_rotten,0
springs28,SpringsFire,total_fuel,2.02822344
springs29,SpringsFire,mass_1hr,0.0145326819512195
springs29,SpringsFire,mass_10hr,0.973497204878049
springs29,SpringsFire,mass_100hr,1.66019048780488
springs29,SpringsFire,mass_cwd_sound,0.166746026856945
springs29,SpringsFire,mass_cwd_rotten,0
springs29,SpringsFire,total_fuel,2.81496640149109
springs3,SpringsFire,mass_1hr,0.0145326819512195
springs3,SpringsFire,mass_10hr,0.695355146341463
springs3,SpringsFire,mass_100hr,1.66019048780488
springs3,SpringsFire,mass_cwd_sound,0
springs3,SpringsFire,mass_cwd_rotten,0
springs3,SpringsFire,total_fuel,2.37007831609756
springs30,SpringsFire,mass_1hr,0.00363317048780488
springs30,SpringsFire,mass_10hr,1.0430327195122
springs30,SpringsFire,mass_100hr,0.830095243902439
springs30,SpringsFire,mass_cwd_sound,0.048288442166717
springs30,SpringsFire,mass_cwd_rotten,0
springs30,SpringsFire,total_fuel,1.92504957606916
springs31,SpringsFire,mass_1hr,0.0108995114634146
springs31,SpringsFire,mass_10hr,1.18210374878049
springs31,SpringsFire,mass_100hr,0.276698414634146
springs31,SpringsFire,mass_cwd_sound,0
springs31,SpringsFire,mass_cwd_rotten,0
springs31,SpringsFire,total_fuel,1.46970167487805
springs37,SpringsFire,mass_1hr,0.0435980458536585
springs37,SpringsFire,mass_10hr,1.11256823414634
springs37,SpringsFire,mass_100hr,0.276698414634146
springs37,SpringsFire,mass_cwd_sound,0
springs37,SpringsFire,mass_cwd_rotten,0
springs37,SpringsFire,total_fuel,1.43286469463414
springs38,SpringsFire,mass_1hr,0.0254321934146342
springs38,SpringsFire,mass_10hr,0.556284117073171
springs38,SpringsFire,mass_100hr,0.553396829268293
springs38,SpringsFire,mass_cwd_sound,0.0369708385338927
springs38,SpringsFire,mass_cwd_rotten,0
springs38,SpringsFire,total_fuel,1.17208397828999
springs39,SpringsFire,mass_1hr,0.0399648753658537
springs39,SpringsFire,mass_10hr,0
springs39,SpringsFire,mass_100hr,0.276698414634146
springs39,SpringsFire,mass_cwd_sound,0
springs39,SpringsFire,mass_cwd_rotten,0
springs39,SpringsFire,total_fuel,0.31666329
springs4,SpringsFire,mass_1hr,0.0472312163414634
springs4,SpringsFire,mass_10hr,0.347677573170732
springs4,SpringsFire,mass_100hr,1.93688890243902
springs4,SpringsFire,mass_cwd_sound,0.109403501783968
springs4,SpringsFire,mass_cwd_rotten,0.0353165821365933
springs4,SpringsFire,total_fuel,2.47651777587178
springs40,SpringsFire,mass_1hr,0.0472312163414634
springs40,SpringsFire,mass_10hr,0.417213087804878
springs40,SpringsFire,mass_100hr,0
springs40,SpringsFire,mass_cwd_sound,0
springs40,SpringsFire,mass_cwd_rotten,0
springs40,SpringsFire,total_fuel,0.464444304146341
springs5,SpringsFire,mass_1hr,0.00726634097560976
springs5,SpringsFire,mass_10hr,0.144172099893129
springs5,SpringsFire,mass_100hr,4.17176008229359
springs5,SpringsFire,mass_cwd_sound,0.634540310395694
springs5,SpringsFire,mass_cwd_rotten,0.235057663653591
springs5,SpringsFire,total_fuel,5.19279649721161
springs6,SpringsFire,mass_1hr,0.0653970687804878
springs6,SpringsFire,mass_10hr,0.695355146341463
springs6,SpringsFire,mass_100hr,2.76698414634146
springs6,SpringsFire,mass_cwd_sound,0
springs6,SpringsFire,mass_cwd_rotten,0
springs6,SpringsFire,total_fuel,3.52773636146341
springs7,SpringsFire,mass_1hr,0.159859501463415
springs7,SpringsFire,mass_10hr,0.695355146341463
springs7,SpringsFire,mass_100hr,1.38349207317073
springs7,SpringsFire,mass_cwd_sound,0
springs7,SpringsFire,mass_cwd_rotten,0
springs7,SpringsFire,total_fuel,2.23870672097561
springs8,SpringsFire,mass_1hr,0.058130727804878
springs8,SpringsFire,mass_10hr,1.18210374878049
springs8,SpringsFire,mass_100hr,2.21358731707317
springs8,SpringsFire,mass_cwd_sound,0
springs8,SpringsFire,mass_cwd_rotten,0
springs8,SpringsFire,total_fuel,3.45382179365854
springs9,SpringsFire,mass_1hr,0.0617638982926829
springs9,SpringsFire,mass_10hr,0.903961690243902
springs9,SpringsFire,mass_100hr,1.38349207317073
springs9,SpringsFire,mass_cwd_sound,0.108648994875113
springs9,SpringsFire,mass_cwd_rotten,3.62163316250378
springs9,SpringsFire,total_fuel,6.07949981908621
